 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,19,0.9986963362553382,0.9933333333333333,0.9932953869901199,0.9959995530226843,0.9959880853269034,0.9999170869858395,0.006666666666666672,unlearning,remain,19,0.9973477185884468,0.9896444444444444,0.9896134873663242,0.9934741311878422,0.9934636163573587,0.999779881621338,0.010355555555555526
original,remain,20,0.9994823681656422,0.983416528008874,0.9812291920114283,0.9908317156935942,0.9902169443835499,0.9999413070670347,0.016583471991125885,unlearning,remain,20,0.9831122614040764,0.9822518025513034,0.9795327812833186,0.9826489472898313,0.9812026585865301,0.9979667949800766,0.0177481974486966
original,remain,21,0.9897598870056497,0.9261111111111111,0.9311148897835284,0.9579547748839087,0.9593977879659303,0.9936146625659339,0.07388888888888889,unlearning,remain,21,0.9806295399515739,0.908989898989899,0.915780237744587,0.9448314153038563,0.9468923802541963,0.9889287446702701,0.09101010101010101
original,remain,23,0.9983964365256124,0.9883570504527814,0.988106504600983,0.9932953549517967,0.9932221420830251,0.9997085949227404,0.011642949547218628,unlearning,remain,23,0.9873496659242761,0.9857697283311773,0.9853403654211881,0.986546888694128,0.9863235124309085,0.9989849130500341,0.014230271668822781
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,5,0.9912258064516128,0.9341269841269841,0.934527759160094,0.9615273477812177,0.9615327852739007,0.9978899300221883,0.06587301587301583,unlearning,forget,5,0.011010752688172042,0.004365079365079365,0.009970734776580979,0.007554179566563468,0.010464615773906642,0.0002636627410820954,0.9956349206349205
 
original,remain,1,0.9996818326439707,0.9986270022883295,0.9986673957662943,0.9991615607868429,0.9991737267362121,0.999978580129029,0.0013729977116704792,unlearning,remain,1,1.0,0.9371036286368095,0.9455255810385975,0.9689777491131891,0.9711920677010906,0.9976332571527589,0.06289637136319058
original,remain,3,0.9915556842308435,0.9747474747474748,0.976927151927173,0.9833432040272431,0.9839580789662904,0.9992767279044058,0.02525252525252525,unlearning,remain,3,0.9856205365759506,0.8610606060606062,0.9008179411670563,0.9247606356726878,0.9362419694658383,0.9936503790072119,0.13893939393939395
