 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,2,0.9983669025585193,0.9978225367446925,0.9978237214363439,0.9980947196516059,0.9980952380952381,0.9999866649637332,0.0021774632553075435,unlearning,forget,2,0.4262384322264562,0.18181818181818182,0.3425196850393701,0.304028307022319,0.3798205190395344,0.1745440677016828,0.8181818181818181
 
original,remain,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,unlearning,remain,1,0.7941176470588235,1.0,1.0,0.8970588235294118,0.8852459016393442,0.9998816694433764,0.0
original,remain,3,1.0,0.9444444444444444,0.9473684210526315,0.9722222222222222,0.972972972972973,0.9996520763187431,0.05555555555555558,unlearning,remain,3,0.747979797979798,0.7656565656565657,0.761439588688946,0.7568181818181818,0.7546496815286624,0.8604892357922661,0.2343434343434343
original,remain,5,0.9974182444061962,0.9931153184165232,0.9931448157669237,0.9952667814113597,0.995276942893946,0.9999422326631334,0.0068846815834767705,unlearning,remain,5,0.8003442340791739,0.6110154905335629,0.6729377713458755,0.7056798623063684,0.7311320754716981,0.7825507834139607,0.38898450946643714
original,remain,6,0.9064293915040184,0.93398392652124,0.9321133412042503,0.9202066590126292,0.9190919674039582,0.9599919461247151,0.06601607347876004,unlearning,remain,6,0.2944890929965557,0.6417910447761194,0.45118733509234826,0.4681400688863375,0.3563737408822508,0.4631755995259945,0.35820895522388063
original,remain,8,1.0,0.9955456570155902,0.9955654101995566,0.9977728285077951,0.9977777777777778,0.9994791692501525,0.0044543429844098315,unlearning,remain,8,0.9398663697104677,0.48552338530066813,0.6462480857580398,0.7126948775055679,0.7658802177858438,0.8811811449347969,0.5144766146993318
original,remain,9,0.999279711884754,0.9202881152460984,0.9261237205162439,0.9597839135654261,0.9613119297840398,0.9996287014205442,0.07971188475390156,unlearning,remain,9,0.7971188475390156,0.6890756302521008,0.7193932827735645,0.7430972388955582,0.7562642369020501,0.8402528358282088,0.31092436974789917
original,remain,10,0.9618725868725869,0.9932432432432432,0.9930244145490782,0.977557915057915,0.9772002941897524,0.9987992594773483,0.006756756756756799,unlearning,remain,10,0.5241312741312741,0.7186293436293436,0.6506890353505093,0.6213803088803089,0.5805934242181235,0.6943612246761378,0.2813706563706564
