 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
remaining,23,0.9954565701559019,0.9845623113410953,0.984360064825632,0.9899211218229624,0.9898466333871887,0.999544385443768,0.015437688658904668
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,17,0.19339272457312542,0.9068888888888887,0.3159808377928116,0.7425175303574484,0.23991333658955274,0.5755597624350408,0.0931111111111111
 
remaining,1,0.9986000636334712,0.9990846681922196,0.9991091771290093,0.9988390841663979,0.9988532601531814,0.9999796431137883,0.0009153318077803301
remaining,2,0.990421768707483,0.9955092592592591,0.9947067866251613,0.9931707317073171,0.9925526959245006,0.9997937490551777,0.004490740740740777
remaining,3,0.9888052499517467,0.9895454545454546,0.9902547935282163,0.9891669134340145,0.9893507151018275,0.9998536611043849,0.010454545454545458
remaining,5,0.9864086021505376,0.9734920634920634,0.9719193781136845,0.9796904024767802,0.9790474467956605,0.9982429766171702,0.026507936507936525
remaining,6,0.9075987144168961,0.8792735042735044,0.8801451041287026,0.8925836030204963,0.8889062615918455,0.9738783286368514,0.12072649572649571
remaining,8,0.9910913140311803,0.9931111111111111,0.9931455970571601,0.9921023359288098,0.9921044915977199,0.9990878495421924,0.0068888888888888776
remaining,9,0.9948199887492968,0.9868913857677903,0.9873973034625068,0.9909032686560083,0.9910689788686289,0.9995603387700928,0.013108614232209742
remaining,10,0.9867303609341825,0.9473931623931624,0.9444662323268197,0.9658689148762578,0.9648896273761549,0.9954644621125514,0.0526068376068376
remaining,13,0.9828673835125447,0.9857142857142857,0.9877932475106626,0.9842184557438795,0.9848761076111489,0.9998880696364568,0.01428571428571429
remaining,14,0.9354120267260578,0.904,0.947901221936097,0.9241773962804006,0.9410861908134877,0.9729530644229977,0.09599999999999999
remaining,16,0.8606161841128434,0.8701851851851852,0.8714302636228375,0.8654060066740823,0.8650073137357467,0.941217932854904,0.12981481481481486
remaining,18,0.9660896371828315,0.9966203703703704,0.9970510035091474,0.9801501002089462,0.9810649371160386,0.999540363519792,0.00337962962962964
remaining,19,0.9967633175994606,0.9988444444444444,0.9988263231180804,0.997809811152084,0.9977914618381128,0.999931352363827,0.0011555555555555392
remaining,20,0.9998705920414105,0.9923460898502496,0.9912311807044946,0.9958190234433328,0.995511380254816,0.9999961062774523,0.007653910149750409
remaining,21,0.9828490718321227,0.9536363636363635,0.9571493628047707,0.9682515647082576,0.9693823913100955,0.9928226932358288,0.046363636363636385
remaining,22,0.9053452115812917,0.8628937393804732,0.4536152177986563,0.8673529067727219,0.5999306851506264,0.941070995566907,0.13710626061952685
remaining,23,0.9950111358574609,0.9769728331177232,0.9769137230581174,0.9858457493426819,0.9858131918494092,0.9991273406189405,0.02302716688227686
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,18,0.3176823966484863,0.5512499999999999,0.35590482261743067,0.42524839026054323,0.327889151217101,0.372353557909344,0.44875000000000004
 
remaining,1,0.9998727330575884,0.9996077149395227,0.9996186518786516,0.9997420187036441,0.999745579392384,0.999998485610754,0.00039228506047728207
remaining,2,0.9976598639455783,0.9804166666666667,0.9774554167394606,0.9883427141963729,0.9874514854765885,0.9997064134542706,0.019583333333333324
remaining,3,0.9962845010615711,0.9762121212121212,0.9785162417214753,0.986477149343599,0.9870971580832819,0.9997577175928364,0.023787878787878785
remaining,5,0.9970752688172043,0.949047619047619,0.9480349565166334,0.9720949432404542,0.9718080558492146,0.9988459805427548,0.05095238095238095
remaining,6,0.9306129476584021,0.8397435897435898,0.8499099454987502,0.8824433656957928,0.8842621787251438,0.9705669435783073,0.16025641025641024
remaining,8,0.9982182628062362,0.9882222222222221,0.9884719138594065,0.9932146829810901,0.9932855201356615,0.9989403612967088,0.011777777777777753
remaining,9,0.996882617663604,0.9818736195140689,0.9826943317511715,0.9894681910906589,0.9896987168976135,0.9997234076085387,0.01812638048593107
remaining,10,0.9890947693495463,0.9263247863247862,0.9261979053702206,0.9558063638836009,0.955743612326391,0.9950752193666207,0.07367521367521368
remaining,13,0.9899641577060933,0.98,0.982910471367108,0.9852354048964219,0.9861299573627074,0.9995129202935654,0.02
remaining,14,0.9138827023014106,0.9335555555555556,0.9596552670454425,0.9209187728501034,0.9348256780122717,0.9695321290109709,0.06644444444444443
remaining,16,0.8322197475872309,0.8644444444444445,0.8637596328099383,0.8483500185391174,0.8456489602278129,0.9314944733151861,0.13555555555555557
remaining,17,0.9740163325909429,0.9596666666666667,0.8852534401318972,0.9629724645117154,0.9262036137061962,0.9920929225439248,0.04033333333333337
remaining,19,0.999370645088784,0.9909333333333333,0.9909359302412643,0.9951279472566767,0.9951282149152215,0.9999816108488799,0.009066666666666667
remaining,20,0.9999352960207053,0.9873544093178037,0.9857129126113982,0.9931611169180231,0.9927103042903177,0.9999985645262498,0.012645590682196329
remaining,21,0.9914245359160614,0.9303535353535354,0.9380386444641813,0.9609075307894205,0.9630985699467777,0.9937048654421536,0.06964646464646465
remaining,22,0.9688195991091314,0.8312638870735851,0.42832116907918816,0.8457129488829103,0.586538698697711,0.9485466185039497,0.16873611292641488
remaining,23,0.9970601336302896,0.9683484260457094,0.9687759201497179,0.9824715162138474,0.9825836649781833,0.9994299055637029,0.031651573954290635
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,19,0.12281411553158013,0.6585333333333333,0.22024668692664204,0.3922002458375237,0.15638031932360932,0.3719536734846782,0.34146666666666664
 
remaining,1,0.9996818326439707,0.9996730957829356,0.9996822006815166,0.999677523379555,0.9996818041415635,0.9999953403407813,0.0003269042170643991
remaining,2,0.993578231292517,0.9874537037037037,0.9854283464871331,0.9902689180737961,0.9894708815240021,0.9995545124716552,0.012546296296296297
remaining,3,0.9952229299363057,0.9776262626262627,0.9797558000635513,0.9866252097522455,0.9872086326503379,0.9998153290285602,0.02237373737373738
remaining,5,0.983483870967742,0.9722222222222223,0.9705945358495427,0.9776264189886481,0.9768429151644472,0.9983183478409285,0.02777777777777779
remaining,6,0.9186753902662992,0.8449837199837201,0.8507228376865622,0.879611650485437,0.8794790968909917,0.9680485497246861,0.15501628001628
remaining,8,0.9937639198218262,0.9902222222222223,0.9903329401039056,0.9919911012235818,0.9920182608608984,0.9989527344716654,0.009777777777777774
remaining,9,0.9958044252765798,0.9833861519254778,0.9841092944628087,0.989669813558518,0.9898779938604477,0.9995962737893677,0.01661384807452221
remaining,10,0.9444122756224669,0.9798290598290599,0.9763509161734168,0.9631946333061373,0.9600637395019099,0.9934400224686849,0.020170940170940177
remaining,13,0.9858781362007168,0.9812698412698412,0.9841914908840682,0.9836911487758946,0.9846178576053609,0.999737361324458,0.018730158730158746
remaining,14,0.8157634248948281,0.9393333333333334,0.9569890991109572,0.8599586711174693,0.8777876544680558,0.9516967747257281,0.06066666666666665
remaining,16,0.8572754268745361,0.8207407407407407,0.8323152961008885,0.8389877641824249,0.8429785287129948,0.9235273859605707,0.17925925925925926
remaining,17,0.9814402375649592,0.9487777777777778,0.8676933841324099,0.9563023772874978,0.9170908638747785,0.9881980945310566,0.051222222222222245
remaining,18,0.9758121887597818,0.9936574074074073,0.9944996280918872,0.984030531747047,0.9849069830704166,0.9993703121843683,0.006342592592592585
remaining,20,0.9994823681656422,0.9941763727121465,0.9933114782400523,0.9966253546364043,0.9963711334911564,0.9999887853613257,0.005823627287853572
remaining,21,0.976543583535109,0.9341919191919192,0.9398811963537381,0.9553805774278216,0.9571730719812368,0.9894339174635784,0.06580808080808082
remaining,22,0.9031180400890868,0.8526989935956084,0.44285465702012944,0.8579950871446953,0.5882101118104162,0.9333835278966984,0.1473010064043916
remaining,23,0.9905567928730512,0.9796463993100474,0.9793413476343515,0.9850131463628395,0.9848750425212824,0.9990143205494265,0.020353600689952556
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,20,0.4593982529925591,0.4119800332778702,0.3683191892213527,0.433865910109004,0.40320639762706556,0.40436146269750994,0.5880199667221297
 
remaining,1,0.9993636652879415,0.9995423340961098,0.9995545937304542,0.9994517897452433,0.9994590091001552,0.9999975536789102,0.0004576659038901492
remaining,2,0.990312925170068,0.9944907407407406,0.9935141355978216,0.9925703564727955,0.9919023058517356,0.9997945275888133,0.005509259259259269
remaining,3,0.9912661648330438,0.9930303030303032,0.9934504597294019,0.992128121606949,0.992275315399373,0.9998465839635499,0.006969696969696959
remaining,5,0.9747956989247312,0.9868253968253968,0.9856362573530205,0.9810526315789474,0.9799900803861483,0.9988404505888375,0.013174603174603172
remaining,6,0.8406795224977043,0.9271978021978021,0.91649908787771,0.8865426105717369,0.869592812142296,0.9716490895468167,0.07280219780219782
remaining,8,0.9723830734966592,0.9937777777777776,0.9936443495136877,0.9830923248053391,0.9828487926455637,0.998658252907696,0.0062222222222222175
remaining,9,0.9912103881492593,0.9915010083549409,0.9917620167847911,0.991353954172399,0.9914520287430345,0.9996880083113089,0.008498991645059073
remaining,10,0.9571993823586179,0.976068376068376,0.9726654701439627,0.9672060556613181,0.9648371296928451,0.9944066955691159,0.02393162393162392
remaining,13,0.9840143369175628,0.9781746031746033,0.9817324702823038,0.9812429378531075,0.9824457564080519,0.9995226147806792,0.02182539682539684
remaining,14,0.9605295718881464,0.9002222222222223,0.9475475010105016,0.938960419647115,0.953486326177102,0.9777475872308834,0.09977777777777778
remaining,16,0.8817743132887897,0.7618518518518519,0.796209444494722,0.8217463848720801,0.833276496900175,0.9143598944155737,0.23814814814814814
remaining,17,0.9265033407572383,0.9693333333333335,0.9045867873983228,0.9594663930220625,0.9145763314886808,0.9910978718139075,0.030666666666666658
remaining,18,0.9901193581535056,0.9955555555555554,0.996199359068214,0.9926229158671273,0.9931234377571859,0.9998401751288876,0.004444444444444455
remaining,19,0.9984715666441897,0.9966222222222223,0.9965915553369404,0.9975416247625434,0.9975302920524767,0.9999715231887315,0.003377777777777776
remaining,21,0.9854217110573043,0.9404545454545454,0.945545861008297,0.9629517464163133,0.9644542090387269,0.9936604697091985,0.05954545454545454
remaining,22,0.9153674832962138,0.8687753234871258,0.47006060130225347,0.87366943502164,0.6159614461768359,0.9435784920031707,0.13122467651287417
remaining,23,0.9948329621380847,0.9797326433807674,0.9795231360665906,0.9871603856266432,0.9870869366743911,0.9991583808011862,0.020267356619232447
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,21,0.4193401937046005,0.73010101010101,0.6080881955613536,0.5746264889965678,0.4915788724594314,0.6644845091349328,0.26989898989898986
 
remaining,1,0.9996818326439707,0.9998038574697613,0.9998091845821143,0.999742018703644,0.9997453809741782,0.9999997670170391,0.00019614253023864897
remaining,2,0.9970068027210884,0.9925925925925926,0.9913510959354167,0.9946216385240776,0.9941670390636981,0.9998966893424036,0.007407407407407418
remaining,3,0.9957054622659718,0.9812626262626263,0.9827224865402737,0.9886487020037508,0.9890605211581093,0.9997543179332409,0.018737373737373737
remaining,5,0.9859784946236558,0.9872222222222223,0.9862965741033302,0.9866253869969039,0.9859728006209257,0.9993876429424816,0.012777777777777777
remaining,6,0.8780417814508723,0.9012515262515264,0.8948944996308522,0.8903451995685006,0.8814131349331945,0.9716993864721137,0.09874847374847374
remaining,8,0.9966592427616927,0.9868888888888889,0.9871725395018436,0.9917686318131258,0.9918400278160527,0.9982439990101462,0.013111111111111119
remaining,9,0.992171385711607,0.9930375492173245,0.9931994387888524,0.9925992694150576,0.9926762044324985,0.9996602666880163,0.006962450782675517
remaining,10,0.9547384674773208,0.9854700854700854,0.9831143941226408,0.971036170791406,0.968602278954379,0.9962754566735459,0.014529914529914534
remaining,13,0.9915412186379928,0.9823015873015875,0.9848991417242726,0.987156308851224,0.9879705611564078,0.9998450247482505,0.017698412698412696
remaining,14,0.9388765157139322,0.9328888888888889,0.9624048670665859,0.9367350182800825,0.9501111978850058,0.9807976573455416,0.06711111111111112
remaining,16,0.9326280623608018,0.7887037037037037,0.8202311313323665,0.8605858361142009,0.871202184925981,0.9419743462839231,0.21129629629629632
remaining,17,0.9829250185597624,0.9615555555555556,0.8890488720284951,0.9664785360013681,0.9323791925979749,0.9943819599109132,0.03844444444444443
remaining,18,0.9949806339419808,0.9956944444444445,0.9963213698861546,0.9953093684704277,0.9956436323982892,0.9999181553500381,0.0043055555555555625
remaining,19,0.9994155990110136,0.9931555555555556,0.9931240807337577,0.9962677394122248,0.9962592877179232,0.9999813591069153,0.006844444444444468
remaining,20,0.9996117761242317,0.9950083194675541,0.9942541697792405,0.9971330446468567,0.996913857204216,0.999991423044342,0.004991680532445919
remaining,22,0.9409799554565701,0.8653117239576527,0.461352224861478,0.8732600304129138,0.6158073373292601,0.9537051942203576,0.1346882760423474
remaining,23,0.9939420935412027,0.9903406640793445,0.9900848492299319,0.9921121822962313,0.9919908289024871,0.9997045804437249,0.009659335920655442
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,22,0.5412026726057906,0.613775976996471,0.1375109993714645,0.6061527664054276,0.2191276684662556,0.5927534983126651,0.386224023003529
 
remaining,1,0.9998090995863824,0.9949656750572082,0.9951506599599134,0.9974201870364398,0.9974680672153217,0.9999882343604727,0.005034324942791752
remaining,2,0.9972789115646258,0.9837962962962963,0.9813032854250707,0.9899937460913071,0.9892151804473072,0.9997277702191988,0.01620370370370372
remaining,3,0.9972013124879368,0.9763636363636364,0.9784236106750139,0.9870200375086369,0.9875707355873286,0.9998000342159288,0.023636363636363622
remaining,5,0.9948387096774193,0.959047619047619,0.9578079040991287,0.9762229102167183,0.9758361433456301,0.9984700802184673,0.04095238095238096
remaining,6,0.9282598714416896,0.8406593406593407,0.8492626827691528,0.8818230852211436,0.8826726725125916,0.9726953391726121,0.15934065934065936
remaining,8,0.9982182628062362,0.9864444444444445,0.9866763384027687,0.9923248053392658,0.9923859073455304,0.9995664439495174,0.013555555555555565
remaining,9,0.9977498593662104,0.9757034476135601,0.9769584626211183,0.9868589591536601,0.9871986857570205,0.9988124899282005,0.02429655238643999
remaining,10,0.9905423663385448,0.9251709401709401,0.9236872658338333,0.9558743540930107,0.9553936605997367,0.9953899603581132,0.07482905982905984
remaining,13,0.9978494623655915,0.9551587301587302,0.9658567991319331,0.9775894538606403,0.9804131480895295,0.9998185697217957,0.044841269841269814
remaining,14,0.8414996288047513,0.9566666666666667,0.9707604833449704,0.882689556509299,0.8986296645280246,0.9711990431411367,0.043333333333333335
remaining,16,0.9858945805493691,0.5592592592592592,0.7052604002781425,0.7723396366332963,0.8176455929388254,0.9283861255464818,0.4407407407407408
remaining,17,0.9896065330363771,0.9623333333333334,0.8949825152360025,0.9686163844706687,0.9378618984037304,0.99578285077951,0.03766666666666666
remaining,18,0.9959686981266304,0.9929166666666666,0.9939824410982503,0.9945631316361775,0.9949628322745997,0.9999044981073082,0.00708333333333333
remaining,19,0.9995504607777028,0.9863555555555555,0.9863857231105623,0.9929154095429658,0.9929232328985153,0.9999671356859219,0.013644444444444423
remaining,20,0.9998705920414105,0.994065446478092,0.9931707689338918,0.9967448111094519,0.9964974761324417,0.9999972905432962,0.005934553521907926
remaining,21,0.9902643260694107,0.9233838383838384,0.9325158889504083,0.9568443367655967,0.9594946889504024,0.9934910342325597,0.07661616161616161
remaining,23,0.9979510022271715,0.9602414833980163,0.9613026751504379,0.9787905346187555,0.9790811287197692,0.9992503488659097,0.039758516601983616
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,23,0.43447661469933185,0.42863303147908577,0.3989761710279108,0.43150744960560916,0.40976605650287545,0.3794160373634669,0.5713669685209142
 
remaining,1,0.999618199172765,0.9996730957829356,0.9996818607485524,0.9996452757175104,0.9996499236986433,0.9999996214026885,0.00032690421706441493
remaining,2,0.993469387755102,0.9964351851851853,0.9958060266795551,0.9950719199499686,0.9946343409629653,0.9998884731670445,0.003564814814814817
remaining,3,0.9865856012352827,0.9943434343434343,0.9946187230334056,0.9903760734379627,0.99045094289295,0.9998027027659337,0.005656565656565656
remaining,5,0.9727311827956988,0.9916666666666668,0.9908540346013384,0.9825799793601652,0.9814928660736031,0.9990857484212322,0.008333333333333304
remaining,6,0.9072543617998162,0.8609076109076109,0.863725332019116,0.8826860841423948,0.8817167921066651,0.9624327823901688,0.13909238909238908
remaining,8,0.9884187082405346,0.9955555555555555,0.9955649258590539,0.9919911012235817,0.9919535529277533,0.9995558030190546,0.004444444444444406
remaining,9,0.9907416088505532,0.993181599923173,0.9933503149852685,0.991946961430808,0.9920221216166013,0.9996880994740939,0.006818400076827019
remaining,10,0.9186933024512642,0.9914957264957266,0.9896195182611169,0.9573021484906173,0.9526396399742713,0.9960017494890105,0.0085042735042735
remaining,13,0.9913261648745518,0.9721428571428571,0.9775280853052658,0.9822222222222222,0.9837702169493482,0.9998353643966547,0.027857142857142875
remaining,14,0.89853996535511,0.9673333333333334,0.9799620129964911,0.9231441742171356,0.9367067070099443,0.9847069207291925,0.03266666666666668
remaining,16,0.9203786191536749,0.760925925925926,0.8019251476424839,0.8405635891731554,0.8542309510120695,0.9291534686133796,0.23907407407407408
remaining,17,0.9101707498144024,0.9834444444444443,0.9425048885622509,0.9665640499401403,0.9258092700984272,0.9938147735708983,0.016555555555555584
remaining,18,0.9904750612599794,0.9983796296296296,0.9986106860105198,0.9941153895356273,0.9945067766312752,0.9999286398088865,0.001620370370370346
remaining,19,0.9980669813441222,0.9995111111111111,0.9995045764218887,0.9987931612470667,0.9987847445125387,0.999986609725032,0.000488888888888872
remaining,20,0.9998705920414105,0.9969495285635052,0.9964619084629452,0.9982977452590713,0.9981611132322603,0.9999992463762812,0.0030504714364947283
remaining,21,0.9821428571428571,0.9677777777777778,0.9690576621725354,0.9749646678780537,0.9753988697390754,0.9960527694214134,0.032222222222222235
remaining,22,0.8958797327394209,0.8766827865638478,0.47505984927598827,0.8786992630717043,0.6166499288588896,0.9426359248496274,0.12331721343615215
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,1,0.28711422208081455,0.4976789800588427,0.36137489065865264,0.39097065462753955,0.3039825788414559,0.38722165634867645,0.5023210199411573
 
remaining,3,0.9910248986682108,0.9927777777777776,0.993107576094078,0.9918813542592045,0.9920363876770741,0.9996566124475796,0.007222222222222241
remaining,5,0.9942365591397848,0.9897619047619048,0.9890011495664213,0.9919091847265221,0.9915954694620913,0.999520993343574,0.010238095238095223
remaining,6,0.9335399449035813,0.7845441595441595,0.8040580808961331,0.8545577130528588,0.8599941369803884,0.9563951410542322,0.21545584045584049
remaining,8,1.0,0.9937777777777776,0.9938438926904354,0.9968854282536151,0.9969021235451937,0.9998374164810689,0.006222222222222196
remaining,10,0.9932445473846748,0.965940170940171,0.9631299899883835,0.9787643912609919,0.9778628615755336,0.9969868144947763,0.03405982905982905
remaining,13,0.9879569892473118,0.9961904761904762,0.9966059319917929,0.991864406779661,0.9921384514446494,0.9999313876088068,0.003809523809523818
remaining,14,0.8995298193516458,0.9435555555555556,0.9663581637697779,0.9152757908122715,0.9309982918958174,0.9674418873216201,0.056444444444444464
remaining,16,0.8413140311804009,0.9838888888888889,0.9814927511869982,0.9126807563959956,0.9039149928971543,0.9906097913057824,0.016111111111111076
remaining,18,0.9956129950201564,0.9913888888888889,0.9927427992312733,0.9936676474350775,0.994150302264918,0.9998463011268323,0.008611111111111106
remaining,20,1.0,0.9907376594564614,0.9893629436434562,0.9950126922502612,0.9946397770087625,0.9999971380242103,0.009262340543538538
remaining,23,0.9991091314031181,0.9868046571798189,0.9866279174518393,0.9928571428571429,0.9928084356350737,0.9998322754508845,0.013195342820181111
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,3,0.32233159621694646,0.6057070707070707,0.3995872027887488,0.4607886684433915,0.33900880085729906,0.4173184289332234,0.3942929292929293
 
remaining,1,0.9993000318167357,0.9998692383131742,0.9998725627628394,0.9995807803934215,0.9995859780867595,0.9999983399964033,0.00013076168682576598
remaining,5,0.9884731182795699,0.9924603174603174,0.9917757903829132,0.9905469556243549,0.9901056614270303,0.9990675541901348,0.007539682539682513
remaining,6,0.8917011019283745,0.8725579975579976,0.8682912212415758,0.8815533980582524,0.8758501325014999,0.9658835219914764,0.12744200244200243
remaining,8,0.9977728285077951,0.9993333333333334,0.9993325917686319,0.9985539488320356,0.9985506598298752,0.9998510269735214,0.0006666666666666598
remaining,10,0.9628450106157113,0.9852136752136751,0.9828339571909259,0.9747076420995376,0.9726054282166796,0.9965985306271931,0.014786324786324781
remaining,13,0.9750537634408603,0.998015873015873,0.9982194696167275,0.9859510357815441,0.985917621597635,0.9999414575866189,0.001984126984126977
remaining,14,0.8708240534521159,0.96,0.9752136189680057,0.9027181688125894,0.9186436442333467,0.9661342901921968,0.04
remaining,16,0.8669265033407573,0.9944444444444445,0.9936327643047287,0.9307563959955506,0.9248634729855265,0.9968324672110863,0.005555555555555554
remaining,18,0.9901193581535056,0.9974537037037036,0.9978340742441683,0.9934970790158203,0.9939342060120676,0.9998584762732854,0.0025462962962963056
remaining,20,1.0,0.9991680532445922,0.9990306736346035,0.9995520382260714,0.9995150287016941,0.9999999820565781,0.0008319467554076532
remaining,23,0.9947438752783964,0.9982751185855973,0.9982135019589418,0.9965381244522348,0.9964689149630093,0.9999006560503865,0.001724881414402768
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,5,0.6086021505376344,0.5196031746031746,0.5235728338320629,0.562311661506708,0.5586252658363753,0.5746864140638334,0.4803968253968254
 
remaining,1,0.9994909322303531,0.9998692383131742,0.9998728463347957,0.999677523379555,0.9996816765911188,0.9999996214026885,0.00013076168682576598
remaining,3,0.9915556842308434,0.9965151515151516,0.9966982907461777,0.9939788767150329,0.9940783066181654,0.9999589701297865,0.0034848484848484795
remaining,6,0.9484044995408633,0.7709096459096458,0.7982833945222563,0.8543149946062568,0.8630851383290076,0.9600674341441385,0.22909035409035405
remaining,8,0.99086859688196,0.9986666666666666,0.9986536811717313,0.9947719688542825,0.994738515541475,0.9998547389260084,0.0013333333333333196
remaining,10,0.9626519976838449,0.9870940170940171,0.9850363420210266,0.9756141782250022,0.9736107927476088,0.9972013124879368,0.012905982905982919
remaining,13,0.9767025089605735,0.9973015873015875,0.9975744805602454,0.9864783427495293,0.9867088497107163,0.9999177334016044,0.0026984126984127
remaining,14,0.874536005939124,0.9708888888888888,0.981787955318777,0.9089969798124304,0.9240025459845307,0.971478676895158,0.029111111111111105
remaining,16,0.8890126206384558,0.9840740740740741,0.9823918184136532,0.9365962180200222,0.933070219477767,0.9923416233605543,0.015925925925925916
remaining,18,0.9851395146628725,0.997037037037037,0.9974745522576868,0.9906187369408553,0.9911760626005797,0.9998183718458796,0.002962962962962945
remaining,20,0.9998058880621159,0.9979478646699945,0.9976137720552138,0.9988054352695237,0.9987079679089282,0.9999975417512026,0.0020521353300055447
remaining,23,0.9934966592427618,0.9990513152220786,0.9990134869990406,0.9963190184049079,0.9962364138010468,0.9999263563993004,0.0009486847779215379
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,6,0.7678489439853077,0.3765771265771265,0.5285907846704928,0.5604368932038836,0.6226297087159952,0.5820749378988015,0.6234228734228735
 
remaining,1,0.9997454661151766,0.9998038574697613,0.9998090711028292,0.9997742663656884,0.9997771906568327,0.9999998252627792,0.00019614253023864897
remaining,3,0.9975873383516696,0.9937373737373738,0.9941390178495859,0.9957062481492449,0.9958311626303824,0.9999550440712861,0.006262626262626229
remaining,5,0.9988817204301075,0.9865079365079366,0.9856072414200916,0.9924458204334365,0.9921902715798534,0.9994797235023041,0.01349206349206349
remaining,8,0.999554565701559,0.9964444444444445,0.9964630347419252,0.9979977753058954,0.9980023312447519,0.999898539965355,0.003555555555555534
remaining,10,0.9925690021231421,0.9691452991452992,0.9663462812214667,0.9801468588523252,0.9792223514242204,0.997784465180962,0.03085470085470084
remaining,13,0.9980645161290322,0.9832539682539682,0.9856701962940618,0.9910357815442562,0.9916739041600825,0.9999453831711896,0.01674603174603177
remaining,14,0.8728037614451868,0.9791111111111112,0.9863625960761739,0.910824988078207,0.924735944844152,0.9731290934587148,0.020888888888888884
remaining,16,0.9938752783964366,0.9396296296296297,0.9431050896967571,0.9667222840192805,0.9677063648680679,0.9955299843273117,0.06037037037037039
remaining,18,0.9947434985376651,0.9941203703703702,0.9950016457641437,0.9944565263741417,0.9948554601282248,0.9998612099175296,0.005879629629629605
remaining,20,1.0,0.9931225734886301,0.9920572257290494,0.9962968493355234,0.9960086064660991,0.9999998564526249,0.006877426511369933
remaining,23,0.9996436525612473,0.9827511858559724,0.982563882236122,0.9910604732690622,0.9910108147407357,0.9999059958837183,0.017248814144027614
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,8,0.579510022271715,0.6495555555555556,0.5919405846535566,0.6145717463848721,0.5797123788654682,0.6356035634743875,0.35044444444444445
 
remaining,1,0.9998090995863824,0.9999346191565871,0.9999363948607048,0.999871009351822,0.9998727046972701,0.9999990389452861,6.538084341288299e-05
remaining,3,0.9926172553561088,0.9963131313131312,0.9965013146554322,0.9944230579409733,0.9945265068928856,0.9999558556029314,0.003686868686868683
remaining,5,0.9940645161290323,0.9927777777777778,0.9922050798813208,0.9933952528379771,0.9931278161704469,0.9994459293394777,0.007222222222222197
remaining,6,0.8902662993572085,0.8563288563288562,0.8531748994060642,0.8722761596548004,0.8665742290733915,0.9601589750737476,0.14367114367114364
remaining,10,0.9964292607604709,0.9568376068376069,0.9538318116484059,0.9754328709999092,0.9745584868968594,0.9972283219257742,0.04316239316239314
remaining,13,0.9974193548387097,0.9816666666666668,0.9844802474502498,0.9899435028248589,0.9906983083416486,0.9999343573988736,0.01833333333333335
remaining,14,0.8921059143776292,0.9577777777777777,0.9743433157566191,0.915593705293276,0.9306752283803436,0.9710137754681184,0.04222222222222222
remaining,16,0.9784706755753527,0.9250000000000002,0.9297093615326558,0.9517055988134965,0.9530957262128187,0.9907547636723583,0.075
remaining,18,0.9929254604379101,0.9955555555555554,0.9962691873346898,0.9941367105880347,0.9945586554603016,0.9999166183613065,0.004444444444444455
remaining,20,0.9999352960207053,0.9987798114254021,0.9985792689818084,0.9993131252799762,0.9992565994301292,0.9999996770184062,0.0012201885745978913
remaining,23,0.9982182628062362,0.9956877964639931,0.9955574434337675,0.9969325153374233,0.9968856249474781,0.999961852845334,0.004312203536006897
 
 
 
 , ,Sn,Sp,precision,acc,f1_score,auc,fpr
excepted,10,0.8609824358232002,0.22713675213675213,0.4948890682955343,0.5248390898377301,0.6282435068953778,0.5748303280230032,0.7728632478632479
 
remaining,1,0.9993000318167355,1.0,1.0,0.9996452757175105,0.999649497768562,0.9999999708771299,0.0
remaining,3,0.984076433121019,0.9988383838383839,0.9988909390441156,0.9912891126246174,0.9913364432362268,0.9999803477742101,0.0011616161616161413
remaining,5,0.9876989247311828,0.9983333333333334,0.9981717216848507,0.9932301341589268,0.9928950159585174,0.9998035159583548,0.0016666666666666607
remaining,6,0.8569788797061525,0.9264855514855515,0.9160085457969251,0.893824163969795,0.8808354221034587,0.9741151104787468,0.07351444851444851
remaining,8,0.9706013363028954,0.9988888888888889,0.998852644299076,0.9847608453837596,0.9844524961631096,0.9998458302400396,0.0011111111111110849
remaining,13,0.9960573476702508,0.9935714285714287,0.9943091597076217,0.9948775894538606,0.9951461530913209,0.9999187233316266,0.006428571428571432
remaining,14,0.862410294481564,0.9760000000000001,0.9838762675436604,0.903036083293594,0.9165250143028607,0.9712968737111277,0.023999999999999983
remaining,16,0.98181143281366,0.9499999999999998,0.9518784615925339,0.9658880237300704,0.9664808359935555,0.9941033572548048,0.04999999999999999
remaining,18,0.9817010513002925,0.9991666666666666,0.9992893894806166,0.9897445737921623,0.9903034496479997,0.9999317686788043,0.000833333333333334
