 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,Dog_1,0.963346428766301,0.39837500000000003,0.6208645620361724,0.6834035290555235,0.7546942327402875,0.8051648201954615,0.601625,unlearning,forget,Dog_1,0.008116440224804932,0.7904722222222222,0.03920066338923708,0.3957731164147879,0.01334658507125527,0.43546093157939414,0.20952777777777779
 
original,remain,Dog_2,0.9513349848609964,0.8572761940318409,0.8679457266221375,0.903560931341343,0.9069857883753496,0.9629457639743869,0.14272380596815915,unlearning,remain,Dog_2,0.5006606110652354,0.9495853222752607,0.9043406801058061,0.7286770781129366,0.6331307035094254,0.9132361101883719,0.05041467772473932
original,remain,Dog_3,0.9780560557283425,0.6201712962962963,0.7249842436907823,0.8007244382048246,0.8322626767430382,0.9402049450416202,0.37982870370370364,unlearning,remain,Dog_3,0.9085138502391734,0.5241249999999998,0.6608187303705229,0.7180494765142549,0.764280572671772,0.8329124585210245,0.4758750000000001
original,remain,Dog_4,0.9467858450680782,0.42741173153783635,0.6235068282641694,0.686622029125165,0.751135393106071,0.8095164971985062,0.5725882684621636,unlearning,remain,Dog_4,0.8878541229734678,0.2693825768254864,0.5476798580336837,0.578050624288693,0.6771014855223791,0.6064885155218712,0.7306174231745136
original,remain,Dog_5,0.9051142381600847,0.9026074074074074,0.9009973051108512,0.9038475933827381,0.9026943087126057,0.9596979393980151,0.09739259259259259,unlearning,remain,Dog_5,0.5537600242094114,0.9182074074074074,0.8674177062384467,0.7379070289692342,0.6730633079594116,0.9022321251043751,0.0817925925925926
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,Dog_2,0.9513349848609964,0.8572761940318409,0.8679457266221375,0.903560931341343,0.9069857883753496,0.9629457639743869,0.14272380596815915,unlearning,forget,Dog_2,0.020382603908615467,0.20445878556761518,0.023665808989657998,0.11387801541399721,0.021845252477428634,0.09205209248739889,0.7955412144323849
 
original,remain,Dog_1,0.963346428766301,0.39837500000000003,0.6208645620361724,0.6834035290555235,0.7546942327402875,0.8051648201954615,0.601625,unlearning,remain,Dog_1,0.8848420363398265,0.4197361111111111,0.608781636823121,0.654382415283398,0.7210801696703932,0.7136431505883851,0.5802638888888889
original,remain,Dog_3,0.9780560557283425,0.6201712962962963,0.7249842436907823,0.8007244382048246,0.8322626767430382,0.9402049450416202,0.37982870370370364,unlearning,remain,Dog_3,0.9557392553791311,0.44598148148148137,0.6375925146908222,0.703154678338426,0.7647730171167392,0.810327924015165,0.5540185185185185
original,remain,Dog_4,0.9467858450680782,0.42741173153783635,0.6235068282641694,0.686622029125165,0.751135393106071,0.8095164971985062,0.5725882684621636,unlearning,remain,Dog_4,0.9177319484669928,0.2468034295759465,0.5483594661121554,0.5816518105618184,0.6862767981421111,0.613273782401645,0.7531965704240534
original,remain,Dog_5,0.9051142381600847,0.9026074074074074,0.9009973051108512,0.9038475933827381,0.9026943087126057,0.9596979393980151,0.09739259259259259,unlearning,remain,Dog_5,0.7627326373127554,0.9203703703703704,0.9027339896101424,0.8423834119320308,0.8248353796545121,0.9266480909870379,0.07962962962962965
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,Dog_3,0.9780560557283425,0.6201712962962963,0.7249842436907823,0.8007244382048246,0.8322626767430382,0.9402049450416202,0.37982870370370364,unlearning,forget,Dog_3,0.14138065877303072,0.3525092592592593,0.17622572345644585,0.2459947146750351,0.15668693254429897,0.19588954113441212,0.6474907407407408
 
original,remain,Dog_1,0.963346428766301,0.39837500000000003,0.6208645620361724,0.6834035290555235,0.7546942327402875,0.8051648201954615,0.601625,unlearning,remain,Dog_1,0.968025317837071,0.31495833333333334,0.5910838531851665,0.6444311393729182,0.7335835917058842,0.7285576953098949,0.6850416666666668
original,remain,Dog_2,0.9513349848609964,0.8572761940318409,0.8679457266221375,0.903560931341343,0.9069857883753496,0.9629457639743869,0.14272380596815915,unlearning,remain,Dog_2,0.7894852738783376,0.6384170244539853,0.6783676276895348,0.7127551504151485,0.7291742326051757,0.7639716102127528,0.36158297554601454
original,remain,Dog_4,0.9467858450680782,0.42741173153783635,0.6235068282641694,0.686622029125165,0.751135393106071,0.8095164971985062,0.5725882684621636,unlearning,remain,Dog_4,0.8796980591897201,0.4356954510025042,0.6082380677957717,0.657289183149605,0.7177236660965187,0.7304381395155193,0.5643045489974957
original,remain,Dog_5,0.9051142381600847,0.9026074074074074,0.9009973051108512,0.9038475933827381,0.9026943087126057,0.9596979393980151,0.09739259259259259,unlearning,remain,Dog_5,0.7783779694356181,0.8903703703703704,0.8736317439827577,0.8349651920053895,0.8207589221116823,0.9250130366559629,0.10962962962962963
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,Dog_4,0.9467858450680782,0.42741173153783635,0.6235068282641694,0.686622029125165,0.751135393106071,0.8095164971985062,0.5725882684621636,unlearning,forget,Dog_4,0.011867905056759546,0.8445413688452545,0.07494627251206769,0.4289689890926008,0.020364869550487278,0.406199886299488,0.1554586311547455
 
original,remain,Dog_1,0.963346428766301,0.39837500000000003,0.6208645620361724,0.6834035290555235,0.7546942327402875,0.8051648201954615,0.601625,unlearning,remain,Dog_1,0.966197413651989,0.27344444444444443,0.5760953480196593,0.6229388609023592,0.7215445552584749,0.6917890168876522,0.7265555555555555
original,remain,Dog_2,0.9513349848609964,0.8572761940318409,0.8679457266221375,0.903560931341343,0.9069857883753496,0.9629457639743869,0.14272380596815915,unlearning,remain,Dog_2,0.9075144508670521,0.5287074321981919,0.6509966803574019,0.7151119478795595,0.7577477556678357,0.750766492501457,0.471292567801808
original,remain,Dog_3,0.9780560557283425,0.6201712962962963,0.7249842436907823,0.8007244382048246,0.8322626767430382,0.9402049450416202,0.37982870370370364,unlearning,remain,Dog_3,0.9039349957257962,0.5311388888888889,0.6623715758309606,0.7192148172617244,0.7641294147571411,0.8255702428263098,0.468861111111111
original,remain,Dog_5,0.9051142381600847,0.9026074074074074,0.9009973051108512,0.9038475933827381,0.9026943087126057,0.9596979393980151,0.09739259259259259,unlearning,remain,Dog_5,0.4910273868966561,0.9609777777777777,0.9192552804735081,0.7284826708585971,0.629474990938724,0.9001406650863301,0.0390222222222222
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,Dog_5,0.9051142381600847,0.9026074074074074,0.9009973051108512,0.9038475933827381,0.9026943087126057,0.9596979393980151,0.09739259259259259,unlearning,forget,Dog_5,0.05083976395823877,0.10048888888888889,0.05212278108043443,0.07592634179205031,0.05146695539968547,0.051766297361062086,0.8995111111111112
 
original,remain,Dog_1,0.963346428766301,0.39837500000000003,0.6208645620361724,0.6834035290555235,0.7546942327402875,0.8051648201954615,0.601625,unlearning,remain,Dog_1,0.9625143231298084,0.2942916666666666,0.5822438004133769,0.6314105211000082,0.7252217012635298,0.726732535254603,0.7057083333333334
original,remain,Dog_2,0.9513349848609964,0.8572761940318409,0.8679457266221375,0.903560931341343,0.9069857883753496,0.9629457639743869,0.14272380596815915,unlearning,remain,Dog_2,0.49647674098541156,0.49927998079948793,0.4797677677376378,0.49790055398285216,0.48498410619413124,0.4898045579224437,0.500720019200512
original,remain,Dog_3,0.9780560557283425,0.6201712962962963,0.7249842436907823,0.8007244382048246,0.8322626767430382,0.9402049450416202,0.37982870370370364,unlearning,remain,Dog_3,0.7381368108983102,0.44450000000000006,0.5718465186865124,0.5926400014681458,0.6431097025759768,0.594088143201995,0.5555
original,remain,Dog_4,0.9467858450680782,0.42741173153783635,0.6235068282641694,0.686622029125165,0.751135393106071,0.8095164971985062,0.5725882684621636,unlearning,remain,Dog_4,0.9330120842904224,0.2656014195923647,0.5588057804554108,0.5986941026940363,0.6986354321206065,0.6455621817424398,0.7343985804076354
 
 
 
