 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,remain,20,0.9999352960207052,0.9959511924570161,0.9953145273700491,0.9977900552486189,0.9976155015768878,0.999998672186781,0.004048807542983912,unlearning,remain,20,0.9999352960207052,0.9931780366056572,0.9921523364325389,0.9962968493355234,0.9960164219845901,0.9999922304983265,0.006821963394342756
original,remain,21,0.9945520581113801,0.9186868686868688,0.9271632329212331,0.9566424389259034,0.9590278986314813,0.9942550657910827,0.08131313131313131,unlearning,remain,21,0.9971751412429379,0.7998484848484848,0.8402224822872699,0.8985715727841712,0.9101206562962805,0.987564986018376,0.20015151515151516
original,remain,22,0.9320712694877505,0.8319827473532871,0.42588941090544635,0.8424961983857762,0.5768512083799348,0.9373526874953243,0.16801725264671286,unlearning,remain,22,0.8574610244988865,0.8273428310024833,0.39188829853951246,0.830506491987367,0.5331285052169781,0.9073538431443668,0.17265716899751665
original,remain,23,0.9978619153674833,0.9836136265631736,0.9833857522808351,0.9906222611744084,0.9905554129942551,0.999732931501271,0.01638637343682623,unlearning,remain,23,0.9970601336302896,0.9598965071151359,0.960736241109783,0.9781770376862401,0.9783992440719764,0.9989649751111905,0.040103492884864186
 
 
 
 , , ,Sn,Sp,precision,acc,f1_score,auc,fpr, , , ,Sn,Sp,precision,acc,f1_score,auc,fpr
original,forget,3,0.998262883613202,0.9911111111111112,0.9917249269972247,0.9947685322278156,0.9949394675840216,0.9999204114099887,0.008888888888888872,unlearning,forget,3,0.008830341632889403,0.9990404040404041,0.5612535612535613,0.49264633303721256,0.017029285652477986,0.7411513586940628,0.0009595959595959195
 
original,remain,1,0.9997454661151766,0.9996730957829356,0.9996819174376247,0.9997097710415995,0.9997135855175375,0.9999993301739873,0.00032690421706441493,unlearning,remain,1,0.9966274260260898,0.9988885256619809,0.9989199426300753,0.9977426636568848,0.9977535039747464,0.9999911175246143,0.001111474338018979
original,remain,2,0.9982585034013606,0.9930555555555555,0.9918944519217909,0.9954471544715447,0.9950649034014544,0.9999424263038549,0.006944444444444457,unlearning,remain,2,0.939047619047619,0.9937037037037036,0.9923020537703396,0.9685803627267041,0.9632651904117693,0.9969326303854875,0.006296296296296318
original,remain,5,0.9965591397849461,0.9838095238095239,0.9828049212439935,0.9899277605779154,0.9896043318433335,0.9997247653183138,0.01619047619047618,unlearning,remain,5,0.9912258064516128,0.9876190476190476,0.9867145369332171,0.9893498452012383,0.9889125784234608,0.9995725891790407,0.012380952380952359
original,remain,6,0.9286042240587693,0.8979955229955229,0.8957484333781984,0.9123786407766991,0.9095747144314035,0.9796032303134575,0.10200447700447701,unlearning,remain,6,0.8120982552800735,0.9166666666666666,0.9042636863521829,0.867529665587918,0.849787615808827,0.9522440285934604,0.08333333333333331
original,remain,8,0.9951002227171493,0.992,0.9920835818473878,0.9935483870967742,0.9935683889048985,0.9993348181143281,0.007999999999999985,unlearning,remain,8,0.9888641425389755,0.9893333333333334,0.9894318468933363,0.9890989988876531,0.9891162351131667,0.9991239792130662,0.010666666666666668
original,remain,9,0.998031126945434,0.9916210506098146,0.9918910901030021,0.9948645571421795,0.994946242516503,0.999865808380526,0.008378949390185353,unlearning,remain,9,0.9984530283142696,0.872707192931912,0.8961385552410064,0.9363347407372267,0.9427155570159034,0.9979803177611449,0.127292807068088
